13/12/2023,4.244741,44074.61607,,13/08/2023,4.251857,90503.6542,,13/05/2023,4.236487,92525.80955
13/12/2023,4.261408,44603.2708,,13/08/2023,4.268524,90764.37981,,13/05/2023,4.253154,92761.41502
13/12/2023,4.278075,45130.41283,,13/08/2023,4.285191,91022.03327,,13/05/2023,4.269821,92993.88081
13/12/2023,4.294742,45656.02733,,13/08/2023,4.301857,91276.60295,,13/05/2023,4.286488,93223.19906
13/12/2023,4.311409,46180.09952,,13/08/2023,4.318524,91528.08322,,13/05/2023,4.303155,93449.362
13/12/2023,4.328075,46702.61163,,13/08/2023,4.335191,91776.4599,,13/05/2023,4.319821,93672.36198
13/12/2023,4.344742,47223.53701,,13/08/2023,4.351858,92021.74154,,13/05/2023,4.336488,93892.19145
13/12/2023,4.361409,47742.86403,,13/08/2023,4.368525,92263.90289,,13/05/2023,4.353155,94108.84296
13/12/2023,4.378076,48260.57215,,13/08/2023,4.385191,92502.93597,,13/05/2023,4.369822,94322.3092
13/12/2023,4.394742,48776.64977,,13/08/2023,4.401858,92738.84899,,13/05/2023,4.386489,94532.58292
13/12/2023,4.411409,49291.07352,,13/08/2023,4.418525,92971.61237,,13/05/2023,4.403156,94739.66173
13/12/2023,4.428076,49803.83187,,13/08/2023,4.435192,93201.23432,,13/05/2023,4.419823,94943.52449
13/12/2023,4.444743,50314.90452,,13/08/2023,4.451858,93427.70171,,13/05/2023,4.43649,95144.18298
13/12/2023,4.46141,50824.27126,,13/08/2023,4.468525,93651.00687,,13/05/2023,4.453156,95341.61651
13/12/2023,4.478076,51331.92068,,13/08/2023,4.485192,93871.14224,,13/05/2023,4.469823,95535.82303
13/12/2023,4.494743,51837.84135,,13/08/2023,4.501858,94088.10038,,13/05/2023,4.48649,95726.79597
13/12/2023,4.51141,52342.00454,,13/08/2023,4.518525,94301.86907,,13/05/2023,4.503157,95914.52887
13/12/2023,4.528078,52844.39607,,13/08/2023,4.535192,94512.45567,,13/05/2023,4.519824,96099.01537
13/12/2023,4.544744,53344.99323,,13/08/2023,4.552048,94722.17437,,13/05/2023,4.53649,96280.24922
13/12/2023,4.561411,53843.78199,,13/08/2023,4.568715,94926.31476,,13/05/2023,4.553157,96458.22429
13/12/2023,4.578078,54340.75684,,13/08/2023,4.585382,95127.24677,,13/05/2023,4.569824,96632.93456
13/12/2023,4.594745,54835.88674,,13/08/2023,4.602049,95324.95438,,13/05/2023,4.586491,96804.37411
13/12/2023,4.611412,55329.16061,,13/08/2023,4.618715,95519.43113,,13/05/2023,4.603158,96972.53715
13/12/2023,4.628078,55820.56177,,13/08/2023,4.635386,95710.71841,,13/05/2023,4.619824,97137.41798
13/12/2023,4.644745,56310.06799,,13/08/2023,4.652052,95898.72646,,13/05/2023,4.636504,97299.13548
13/12/2023,4.661412,56797.67391,,13/08/2023,4.668719,96083.48864,,13/05/2023,4.653171,97457.43269
13/12/2023,4.678079,57283.35741,,13/08/2023,4.685386,96264.99871,,13/05/2023,4.669837,97612.43128
